id,author_id,date,topic,keywords,engagement,civility
4427,301,2020-05-31,blacklivesmatter,brotherhood|community,13708,0.917
4428,466,2020-05-26,blacklivesmatter,solidarity,9173,0.927
4429,279,2020-06-06,blacklivesmatter,thug|solidarity|chaos,18709,0.373
4430,462,2020-06-08,blacklivesmatter,protest,18546,0.494
4431,169,2020-05-30,blacklivesmatter,all lives matter,16510,0.195
4432,93,2020-06-04,blacklivesmatter,anarchy|march|all lives matter,19406,0.238
4433,254,2020-05-27,blacklivesmatter,anarchy|march,12289,0.23
4434,403,2020-06-14,blacklivesmatter,stand together|justice|looting,8086,0.589
4435,211,2020-06-09,blacklivesmatter,riots|community|solidarity,12663,0.615
4436,445,2020-05-30,blacklivesmatter,George Floyd|assemble,17567,0.509
4437,435,2020-05-29,blacklivesmatter,rally,19617,0.605
4438,388,2020-06-06,blacklivesmatter,blue lives matter|activism|brotherhood,18074,0.54
4439,195,2020-05-29,blacklivesmatter,looting|unity,8300,0.476
4440,264,2020-06-11,blacklivesmatter,rally|brotherhood|solidarity,19998,0.842
4441,260,2020-06-01,blacklivesmatter,activism|demonstration,16003,0.567
4442,117,2020-06-15,blacklivesmatter,thug|blue lives matter|all lives matter,16821,0.146
4443,127,2020-05-26,blacklivesmatter,movement|George Floyd|rally,17250,0.637
4444,441,2020-06-13,blacklivesmatter,violence|movement|blue lives matter,19481,0.236
4445,357,2020-06-14,blacklivesmatter,activism,10379,0.676
4446,267,2020-06-07,blacklivesmatter,community,8461,0.957
4447,188,2020-06-10,blacklivesmatter,riots|thug|looting,13410,0.05
4448,334,2020-06-15,blacklivesmatter,all lives matter|thug|rally,13397,0.358
4449,365,2020-05-29,blacklivesmatter,George Floyd|community|blue lives matter,5838,0.481
4450,241,2020-06-13,blacklivesmatter,violence,5066,0.116
4451,401,2020-06-02,blacklivesmatter,blue lives matter|protest,18920,0.26
4452,351,2020-06-15,blacklivesmatter,George Floyd|assemble,12578,0.497
4453,298,2020-06-15,blacklivesmatter,George Floyd|protest|justice,11602,0.692
4454,395,2020-05-31,blacklivesmatter,demonstration|equality|rally,15489,0.641
4455,291,2020-06-05,blacklivesmatter,violence|community,10810,0.479
4456,128,2020-05-29,blacklivesmatter,rally|solidarity|anarchy,9245,0.546
4457,327,2020-06-05,blacklivesmatter,violence|thug|peaceful,15267,0.406
4458,401,2020-06-13,blacklivesmatter,brotherhood|activism|all lives matter,16535,0.505
4459,115,2020-06-13,blacklivesmatter,march|thug,17391,0.369
4460,283,2020-06-10,blacklivesmatter,demonstration|looting,18064,0.262
4461,347,2020-05-28,blacklivesmatter,movement|thug,10023,0.326
4462,227,2020-05-27,blacklivesmatter,chaos|peaceful,5930,0.522
4463,472,2020-06-15,blacklivesmatter,justice|looting|activism,19420,0.465
4464,14,2020-06-15,blacklivesmatter,assemble,15773,0.591
4465,77,2020-06-15,blacklivesmatter,solidarity|movement|thug,7567,0.492
4466,257,2020-06-01,blacklivesmatter,chaos,16658,0.049
4467,310,2020-06-05,blacklivesmatter,solidarity|community,14631,0.937
4468,350,2020-06-05,blacklivesmatter,riots,10456,0.091
4469,350,2020-05-27,blacklivesmatter,unity|community|stand together,18457,0.879
4470,122,2020-06-07,blacklivesmatter,peaceful|unity,12513,0.693
4471,80,2020-06-05,blacklivesmatter,looting|chaos|assemble,12380,0.245
4472,496,2020-06-03,blacklivesmatter,chaos|brotherhood|peaceful,7288,0.535
4473,406,2020-05-30,blacklivesmatter,George Floyd,11944,0.58
4474,364,2020-06-14,blacklivesmatter,brotherhood|blue lives matter,8981,0.517
4475,77,2020-06-06,blacklivesmatter,march|chaos,19962,0.147
4476,241,2020-05-27,blacklivesmatter,demonstration,6860,0.605
4477,185,2020-06-03,blacklivesmatter,peaceful,17991,0.773
4478,393,2020-06-13,blacklivesmatter,movement|rally,6821,0.576
4479,48,2020-05-31,blacklivesmatter,riots,14782,0.015
4480,375,2020-06-15,blacklivesmatter,movement,16091,0.525
4481,79,2020-05-26,blacklivesmatter,assemble|solidarity,19845,0.693
4482,122,2020-05-31,blacklivesmatter,riots,15634,0.139
4483,356,2020-06-15,blacklivesmatter,violence|solidarity|march,14133,0.476
4484,480,2020-06-06,blacklivesmatter,looting,5071,0.077
4485,27,2020-06-03,blacklivesmatter,march|assemble,10455,0.567
4486,220,2020-05-30,blacklivesmatter,peaceful|chaos,10453,0.393
4487,111,2020-05-26,blacklivesmatter,movement|riots,18002,0.286
4488,99,2020-06-02,blacklivesmatter,equality|movement|demonstration,19054,0.617
4489,267,2020-06-13,blacklivesmatter,all lives matter|brotherhood|George Floyd,5478,0.514
4490,194,2020-05-31,blacklivesmatter,anarchy|community|rally,14266,0.444
4491,32,2020-05-30,blacklivesmatter,blue lives matter|solidarity,7452,0.571
4492,12,2020-06-13,blacklivesmatter,march|assemble,16084,0.62
4493,481,2020-06-07,blacklivesmatter,activism,15540,0.592
4494,490,2020-06-09,blacklivesmatter,anarchy,6099,0.026
4495,130,2020-06-05,blacklivesmatter,justice|unity|brotherhood,8420,0.922
4496,244,2020-06-04,blacklivesmatter,brotherhood|activism|demonstration,14816,0.689
4497,100,2020-05-31,blacklivesmatter,rally,15634,0.548
4498,438,2020-06-02,blacklivesmatter,community|blue lives matter|anarchy,15407,0.388
4499,76,2020-05-28,blacklivesmatter,all lives matter|unity|blue lives matter,14984,0.467
4500,13,2020-05-29,blacklivesmatter,assemble,8675,0.538
4501,460,2021-01-08,capitol,senate,4823,0.574
4502,120,2021-01-09,capitol,liberty,19741,0.876
4503,147,2021-01-10,capitol,scandal|bill,13340,0.386
4504,457,2021-01-09,capitol,voting|fraud|scandal,8456,0.412
4505,426,2021-01-09,capitol,freedom,19991,0.777
4506,500,2021-01-10,capitol,democracy|patriot|senate,16808,0.757
4507,297,2021-01-09,capitol,freedom|committee|bill,19491,0.555
4508,210,2021-01-07,capitol,bill,19091,0.526
4509,80,2021-01-05,capitol,partisan|democracy|riot,17416,0.543
4510,237,2021-01-10,capitol,bill|voting|senate,14855,0.469
4511,8,2021-01-06,capitol,riot|scandal,11548,0.156
4512,163,2021-01-08,capitol,bill,16650,0.447
4513,257,2021-01-08,capitol,scandal|freedom,19841,0.521
4514,205,2021-01-09,capitol,liberty|committee,8081,0.664
4515,352,2021-01-09,capitol,liberty,16141,0.68
4516,62,2021-01-10,capitol,gridlock,11426,0.288
4517,331,2021-01-08,capitol,democracy,5442,0.795
4518,374,2021-01-09,capitol,freedom|voting,15687,0.784
4519,194,2021-01-10,capitol,riot|insurrection,16153,0.158
4520,239,2021-01-07,capitol,corruption|patriot,7729,0.537
4521,286,2021-01-09,capitol,congress|constitution|senate,7375,0.645
4522,43,2021-01-10,capitol,legislation|corruption,11849,0.206
4523,285,2021-01-08,capitol,patriot,11575,0.801
4524,1,2021-01-05,capitol,scandal|democracy|constitution,18442,0.607
4525,333,2021-01-10,capitol,gridlock|fraud|constitution,18313,0.424
4526,146,2021-01-05,capitol,freedom|fraud|committee,4907,0.511
4527,306,2021-01-06,capitol,partisan,17504,0.415
4528,43,2021-01-08,capitol,liberty|committee,16509,0.655
4529,27,2021-01-10,capitol,voting,3016,0.622
4530,285,2021-01-10,capitol,freedom|constitution,19264,0.796
4531,341,2021-01-10,capitol,democracy|senate,14403,0.716
4532,17,2021-01-07,capitol,fraud|senate|legislation,8754,0.418
4533,464,2021-01-05,capitol,senate,14943,0.474
4534,328,2021-01-09,capitol,fraud|bill|scandal,13936,0.229
4535,178,2021-01-06,capitol,partisan|voting|scandal,8472,0.383
4536,145,2021-01-06,capitol,bill|senate,4840,0.487
4537,150,2021-01-05,capitol,committee|constitution,17444,0.604
4538,235,2021-01-05,capitol,corruption|patriot|congress,10810,0.605
4539,380,2021-01-09,capitol,scandal,15958,0.222
4540,393,2021-01-09,capitol,scandal|gridlock|constitution,15344,0.347
4541,155,2021-01-05,capitol,voting|riot|fraud,18001,0.326
4542,265,2021-01-09,capitol,freedom|corruption|committee,15811,0.426
4543,30,2021-01-09,capitol,bill,19892,0.49
4544,146,2021-01-06,capitol,insurrection|gridlock,8600,0.268
4545,290,2021-01-10,capitol,corruption,3878,0.213
4546,133,2021-01-09,capitol,riot|partisan|congress,8985,0.363
4547,50,2021-01-07,capitol,voting,6580,0.633
4548,191,2021-01-05,capitol,freedom,19976,0.843
4549,313,2021-01-10,capitol,riot,19766,0.15
4550,125,2021-01-09,capitol,voting|legislation|senate,5502,0.625
4551,334,2021-01-07,capitol,partisan|constitution|congress,9506,0.636
4552,76,2021-01-07,capitol,riot|democracy|freedom,8118,0.624
4553,340,2021-01-10,capitol,bill|liberty,19231,0.591
4554,152,2021-01-06,capitol,voting,13875,0.708
4555,368,2021-01-09,capitol,insurrection,6341,0.178
4556,241,2021-01-09,capitol,patriot,12237,0.736
4557,90,2021-01-10,capitol,riot|bill,12656,0.278
4558,247,2021-01-09,capitol,scandal,6397,0.216
4559,94,2021-01-10,capitol,bill|fraud|senate,18008,0.463
4560,177,2021-01-08,capitol,riot|freedom,11894,0.501
4561,266,2021-01-06,capitol,senate|partisan|scandal,19496,0.43
4562,170,2021-01-10,capitol,scandal|insurrection|riot,18421,0.078
4563,495,2021-01-07,capitol,voting|insurrection,12663,0.347
4564,60,2021-01-05,capitol,bill,3139,0.555
4565,354,2021-01-09,capitol,congress,3106,0.459
4566,340,2021-01-07,capitol,partisan|senate|scandal,13907,0.42
4567,57,2021-01-05,capitol,congress|bill|gridlock,3891,0.498
4568,246,2021-01-06,capitol,insurrection|committee,12653,0.263
4569,61,2021-01-09,capitol,partisan,16340,0.336
4570,362,2021-01-05,capitol,partisan|gridlock,7459,0.252
4571,266,2021-01-06,capitol,legislation|freedom|scandal,11268,0.551
4572,18,2021-01-05,capitol,legislation|constitution,15411,0.659
4573,492,2021-01-06,capitol,liberty|scandal|committee,17417,0.511
4574,275,2021-01-10,capitol,fraud,5208,0.216
4575,97,2021-01-08,capitol,senate|committee|insurrection,16709,0.285
4576,108,2021-01-05,capitol,liberty,5506,0.857
4577,464,2021-01-09,capitol,democracy|fraud|senate,4556,0.479
4578,178,2021-01-08,capitol,patriot|voting,12791,0.69
4579,363,2021-01-09,capitol,voting|insurrection|gridlock,13685,0.3
4580,85,2021-01-07,capitol,insurrection,3941,0.133
4581,222,2021-01-10,capitol,insurrection|senate|voting,15492,0.492
4582,200,2021-01-09,capitol,voting,11929,0.691
4583,230,2021-01-09,capitol,insurrection|committee|senate,12389,0.281
4584,41,2021-01-05,capitol,liberty|freedom,10947,0.791
4585,47,2021-01-10,capitol,senate,18082,0.575
4586,470,2021-01-10,capitol,congress,8221,0.493
4587,65,2021-01-05,capitol,partisan,12600,0.407
4588,484,2021-01-08,capitol,fraud|gridlock|liberty,17007,0.423
4589,15,2021-01-09,capitol,voting|senate|fraud,15409,0.484
4590,259,2021-01-10,capitol,liberty,3206,0.874
4591,490,2021-01-08,capitol,riot|legislation,5621,0.351
4592,341,2021-01-10,capitol,partisan,8963,0.303
4593,246,2021-01-09,capitol,legislation,15067,0.493
4594,489,2021-01-06,capitol,partisan|senate,9320,0.52
4595,29,2021-01-10,capitol,scandal,4197,0.121
4596,362,2021-01-07,capitol,congress|voting,14680,0.575
4597,382,2021-01-09,capitol,congress|freedom,10229,0.756
4598,473,2021-01-10,capitol,liberty|senate|corruption,17685,0.512
4599,170,2021-01-05,capitol,senate|bill,7993,0.603
4600,297,2021-01-07,capitol,committee|partisan,10305,0.446
4601,185,2021-01-08,capitol,freedom|committee,5265,0.691
4602,120,2021-01-09,capitol,committee|gridlock,18080,0.432
4603,264,2021-01-09,capitol,voting|gridlock,12127,0.417
4604,107,2021-01-10,capitol,partisan|fraud,10479,0.249
4605,274,2021-01-06,capitol,senate|patriot|riot,14542,0.493
4606,457,2021-01-08,capitol,scandal|democracy|insurrection,16868,0.45
4607,491,2021-01-06,capitol,bill,12143,0.561
4608,212,2021-01-06,capitol,bill|freedom,18997,0.626
4609,116,2021-01-05,capitol,riot|voting|congress,4546,0.458
4610,370,2021-01-06,capitol,insurrection|democracy|constitution,10907,0.593
4611,218,2021-01-09,capitol,patriot|gridlock,14660,0.582
4612,277,2021-01-09,capitol,freedom|voting|patriot,4251,0.768
4613,144,2021-01-10,capitol,constitution,17976,0.777
4614,67,2021-01-06,capitol,gridlock|scandal,3693,0.276
4615,475,2021-01-10,capitol,scandal|fraud|senate,13445,0.261
4616,357,2021-01-08,capitol,partisan|corruption,18161,0.296
4617,500,2021-01-09,capitol,committee|corruption|fraud,15152,0.292
4618,460,2021-01-07,capitol,voting,13623,0.639
4619,227,2021-01-10,capitol,gridlock,5719,0.352
4620,460,2021-01-05,capitol,insurrection|corruption,12379,0.234
4621,74,2021-01-05,capitol,legislation|corruption|senate,15024,0.424
4622,397,2021-01-05,capitol,insurrection|riot,8374,0.1
4623,48,2021-01-05,capitol,voting|constitution,9061,0.748
4624,164,2021-01-07,capitol,fraud|committee,12694,0.301
4625,243,2021-01-06,capitol,congress,7440,0.638
4626,14,2021-01-10,capitol,bill|scandal,9634,0.373
4627,350,2021-01-09,capitol,riot|liberty|committee,14874,0.524
4628,378,2021-01-06,capitol,patriot,8522,0.81
4629,120,2021-01-07,capitol,democracy|senate,17303,0.542
4630,409,2021-01-07,capitol,democracy|bill|patriot,8768,0.633
4631,182,2021-01-10,capitol,riot,8399,0.189
4632,474,2021-01-08,capitol,voting|freedom|democracy,12250,0.722
4633,167,2021-01-08,capitol,bill|patriot|liberty,8041,0.739
4634,489,2021-01-07,capitol,democracy|patriot,5849,0.766
4635,135,2021-01-05,capitol,committee,10642,0.495
4636,110,2021-01-09,capitol,corruption|fraud|patriot,9623,0.343
4637,253,2021-01-09,capitol,partisan|senate|scandal,9083,0.32
4638,78,2021-01-06,capitol,liberty|constitution,6817,0.838
4639,43,2021-01-05,capitol,patriot,19465,0.878
4640,304,2021-01-06,capitol,patriot,12502,0.767
4641,297,2021-01-07,capitol,freedom|senate|riot,5301,0.432
4642,97,2021-01-08,capitol,partisan|committee|corruption,8170,0.342
4643,201,2021-01-05,capitol,constitution|freedom|liberty,13516,0.842
4644,120,2021-01-09,capitol,congress|constitution|scandal,7967,0.532
4645,467,2021-01-08,capitol,gridlock|fraud|freedom,5267,0.568
4646,354,2021-01-08,capitol,democracy,10132,0.843
4647,58,2021-01-09,capitol,patriot|constitution|fraud,3988,0.596
4648,140,2021-01-06,capitol,congress|senate|democracy,11159,0.693
4649,395,2021-01-07,capitol,corruption|partisan|democracy,18556,0.503
4650,178,2021-01-08,capitol,freedom|fraud,17869,0.495
4651,116,2021-01-10,capitol,corruption,7981,0.231
4652,14,2021-01-05,capitol,congress|constitution,15922,0.605
4653,162,2021-01-06,capitol,fraud|insurrection|patriot,4797,0.485
4654,441,2021-01-10,capitol,democracy|congress,15422,0.774
4655,177,2021-01-06,capitol,partisan,3447,0.305
4656,352,2021-01-09,capitol,bill|gridlock|insurrection,16015,0.333
4657,31,2021-01-09,capitol,liberty,18113,0.868
4658,401,2021-01-05,capitol,constitution|voting,3291,0.697
4659,128,2021-01-05,capitol,fraud|patriot|bill,9484,0.471
4660,433,2021-01-06,capitol,committee,10061,0.447
4661,320,2021-01-05,capitol,voting|fraud,9314,0.372
4662,172,2021-01-10,capitol,legislation,18339,0.6
4663,468,2021-01-09,capitol,democracy|fraud|senate,13650,0.594
4664,183,2021-01-09,capitol,liberty|corruption|voting,11989,0.636
4665,401,2021-01-07,capitol,congress,16789,0.532
4666,399,2021-01-05,capitol,committee,8409,0.483
4667,450,2021-01-06,capitol,fraud|congress,15988,0.32
4668,17,2021-01-09,capitol,congress|liberty|legislation,3556,0.61
4669,216,2021-01-07,capitol,legislation|partisan|bill,16542,0.394
4670,202,2021-01-07,capitol,partisan|fraud|bill,6219,0.373
4671,171,2021-01-06,capitol,patriot|liberty,17987,0.86
4672,205,2021-01-07,capitol,scandal,18754,0.209
4673,53,2021-01-05,capitol,bill,19805,0.473
4674,225,2021-01-05,capitol,bill|riot|patriot,15119,0.523
4675,213,2021-01-06,capitol,constitution|committee|congress,5381,0.586
4676,198,2021-01-09,capitol,constitution|riot,13057,0.374
4677,205,2021-01-05,capitol,gridlock,8452,0.354
4678,364,2021-01-10,capitol,democracy|voting|insurrection,14134,0.544
4679,257,2021-01-10,capitol,gridlock|corruption,16049,0.301
4680,256,2021-01-06,capitol,insurrection|bill,10584,0.283
4681,324,2021-01-08,capitol,bill,11935,0.512
4682,346,2021-01-10,capitol,bill|voting,14605,0.519
4683,48,2021-01-08,capitol,democracy|riot,5825,0.501
4684,398,2021-01-09,capitol,liberty|riot,19270,0.496
4685,352,2021-01-06,capitol,insurrection,11750,0.053
4686,409,2021-01-06,capitol,constitution|scandal|congress,15798,0.563
4687,483,2021-01-09,capitol,riot,4813,0.091
4688,133,2021-01-09,capitol,scandal|democracy,9346,0.59
4689,211,2021-01-05,capitol,patriot|partisan|corruption,9192,0.497
4690,418,2021-01-10,capitol,democracy|legislation,12014,0.68
4691,18,2021-01-09,capitol,bill|riot|congress,18184,0.488
4692,365,2021-01-05,capitol,partisan|senate|fraud,13837,0.275
4693,131,2021-01-10,capitol,voting|constitution|committee,14645,0.659
4694,71,2021-01-07,capitol,gridlock|partisan|voting,12623,0.354
4695,4,2021-01-05,capitol,fraud|corruption|partisan,19400,0.298
4696,332,2021-01-05,capitol,partisan,5190,0.383
4697,357,2021-01-08,capitol,bill,12324,0.477
4698,418,2021-01-07,capitol,senate|legislation|voting,6851,0.612
4699,311,2021-01-08,capitol,congress|legislation|senate,19855,0.436
4700,228,2021-01-08,capitol,patriot|freedom|insurrection,5965,0.625
4701,326,2021-01-05,capitol,riot|constitution,12301,0.531
4702,378,2021-01-10,capitol,scandal|gridlock,5454,0.306
4703,287,2021-01-10,capitol,freedom,12887,0.863
4704,321,2021-01-07,capitol,committee,8692,0.42
4705,328,2021-01-10,capitol,legislation|voting|corruption,9618,0.463
4706,441,2021-01-06,capitol,senate|fraud,14770,0.288
4707,194,2021-01-08,capitol,fraud|constitution|congress,13672,0.543
4708,175,2021-01-07,capitol,scandal|fraud|constitution,5712,0.408
4709,38,2021-01-09,capitol,liberty|patriot|scandal,12096,0.689
4710,60,2021-01-10,capitol,fraud,6959,0.181
4711,196,2021-01-08,capitol,patriot,11342,0.804
4712,389,2021-01-10,capitol,patriot|constitution|legislation,4977,0.755
4713,109,2021-01-09,capitol,corruption|committee,19039,0.415
4714,255,2021-01-10,capitol,insurrection|voting|senate,10902,0.492
4715,324,2021-01-10,capitol,fraud|committee|riot,6964,0.267
4716,477,2021-01-06,capitol,legislation|senate,13955,0.529
4717,282,2021-01-05,capitol,patriot,4009,0.82
4718,293,2021-01-06,capitol,gridlock,18829,0.219
4719,76,2021-01-09,capitol,partisan,3639,0.324
4720,425,2021-01-09,capitol,corruption|congress,10045,0.356
4721,500,2021-01-09,capitol,corruption|scandal|patriot,7377,0.381
4722,5,2021-01-05,capitol,democracy|riot|congress,18479,0.544
4723,271,2021-01-10,capitol,democracy|scandal|freedom,4991,0.638
4724,19,2021-01-10,capitol,partisan|riot|legislation,8381,0.28
4725,345,2021-01-08,capitol,freedom|insurrection|legislation,8064,0.461
4726,443,2021-01-10,capitol,partisan|fraud|committee,17426,0.389
4727,345,2021-01-08,capitol,senate|partisan|corruption,12384,0.436
4728,69,2021-01-07,capitol,gridlock|voting,17471,0.471
4729,83,2021-01-08,capitol,gridlock|corruption,19706,0.265
4730,256,2021-01-09,capitol,scandal,11894,0.181
4731,387,2021-01-08,capitol,corruption|democracy|freedom,7337,0.649
4732,500,2021-01-06,capitol,senate,17334,0.592
4733,340,2021-01-06,capitol,legislation|freedom,15744,0.67
4734,115,2021-01-07,capitol,senate|corruption,17526,0.494
4735,398,2021-01-06,capitol,freedom,11451,0.856
4736,222,2021-01-05,capitol,gridlock|legislation|voting,5835,0.466
